match_id,match_date,home,away,home_poss,away_poss,home_manager,home_gender,home_date,home_manager_city,home_style,home_tactics,away_manager,away_gender,away_date,away_manager_city,away_style,away_tactics,venue,attendance,city,referee,ar1,ar2,fourth,var,league,gender,season,referee_cert,ar1_cert,ar2_cert,fourth_cert,var_cert,home_city,away_city
05060e6f,2023-06-04 21:00,Valladolid,Getafe,78.0,22.0,Paulo Pezzolano,Male,1982-11-26,"Montevideo, Uruguay",Ofensivo,4-2-3-1,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,Estadio Municipal José Zorrilla,25517.0,"Valladolid, Spain",José Luis Munuera,Antonio Martínez,José Martínez,Manuel Orellana,Alejandro Hernández,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Valladolid, Spain","Getafe, Spain"
0511a8eb,2022-03-20 16:15,Cádiz,Villarreal,42.0,58.0,Sergio Snow,Male,1975-03-10,"Oviedo, Spain",Pragmático,4-2-3-1,Unai Emery,Male,1971-11-03,"Hondarribia, Spain",Pragmático,4-2-3-1,Estadio Nuevo Mirandilla,13325.0,"Jerez de la Frontera, Spain",Alejandro Hernández,José Naranjo,Diego Sánchez,Pedro Muñoz,Xavi Estrada,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Cádiz, Spain","Villarreal, Spain"
05120ec3,2023-05-21 18:30,Leganés,FC Andorra,32.0,68.0,Carlos Martínez,Male,1986-04-07,"Cádiz, Spain",Defensivo,4-4-2,Eder Sarabia,Male,1980-11-23,"Barcelona, Spain",Táctico,4-2-3-1,Estadio Municipal de Butarque,7873.0,"Leganés, Spain",Rafael Sánchez,Manuel López,Christian García,Antonio Alberola Rojas,Víctor Areces,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,"Leganés, Spain","Andorra la Vella, Andorra"
0532be03,2023-10-08 17:30,Tenerife,Burgos,49.0,51.0,Asier Garitano,Male,1970-02-20,"Bergara, Spain",Táctico,4-2-3-1,Bolo Snow,Male,1970-10-28,"Oviedo, Spain",Pragmático,4-2-3-1,Estadio Heliodoro Rodríguez Lopéz,18383.0,"Santa Cruz de Tenerife, Spain",Álvaro Moreno,Rodrigo Blázquez Sánchez,Mario Martín-Consuegra,Gonzalo González,Luis Milla,Segunda División,Male,2023-2024,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Tenerife, Spain","Burgos, Spain"
0540f7dd,2022-10-01 12:00,Alavés,Villarreal,54.0,46.0,Mikel Crespo,Male,1986-07-03,"San Sebastián, Spain",Táctico,4-2-3-1,Sara Monforte,Female,1983-05-21,"Valencia, Spain",Táctico,4-3-3,Ciudad Deportiva José Luis Compañón,,"Logroño, Spain",Ainara Andrea Acevedo Dudley,Matilde Esteves-García Biajakue,Marina Molina,Agenor Detofol,,Liga F,Female,2022-2023,AFC Master Referee Certification,,UEFA Pro Referee License,UEFA Pro Referee License,,"Vitoria-Gasteiz, Spain","Villarreal, Spain"
054867fe,2021-11-21 14:00,Getafe,Cádiz,47.0,53.0,Quique Flores,Male,1965-02-23,"Madrid, Spain",Pragmático,4-2-3-1,Álvaro Cervera,Male,1965-11-20,"Madrid, Spain",Defensivo,4-2-3-1,Coliseum Alfonso Pérez,8825.0,"Getafe, Spain",Ricardo de Burgos,Roberto Díaz Pérez,Jon Núnez,Gorka Etayo Herrera,José González,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Getafe, Spain","Cádiz, Spain"
057cd114,2022-09-04 14:00,FC Andorra,Granada,58.0,42.0,Eder Sarabia,Male,1980-11-23,"Barcelona, Spain",Táctico,4-2-3-1,Karanka Snow,Male,1973-09-23,"Vitoria, Spain",Defensivo,4-4-2,Estadi Comunal d'Andorra la Vella,2720.0,"Andorra la Vella, Andorra",Raúl González,Francisco Arencibia,Christian Valverde,Sergio Escriche,Iñaki Bikandi,Segunda División,Male,2022-2023,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Andorra la Vella, Andorra","Granada, Spain"
05868134,2023-05-13 18:30,Granada,Lugo,55.0,45.0,Paco López,Male,1967-06-01,"Silla, Spain",Ofensivo,4-3-3,Íñigo Vélez,Male,1988-03-14,"Getxo, Spain",Desarrollo Juvenil,4-3-3,Estadio Nuevo Los Cármenes,16300.0,"Granada, Spain",Oliver De La Fuente,Daniel Pescador,Samuel García,Sergio Escriche,Víctor Areces,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Granada, Spain","Lugo, Spain"
058c86cf,2022-10-09 18:30,Real Sociedad,Villarreal,60.0,40.0,Imanol Alguacil,Male,1971-04-22,"Orio, Spain",Ofensivo,4-3-3,Unai Emery,Male,1971-11-03,"Hondarribia, Spain",Pragmático,4-2-3-1,Reale Arena,32689.0,"San Sebastián, Spain",César Soto,Rubén Becerril,Dieg Aguado,Fernando Román,Ignacio Iglesias,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"San Sebastián, Spain","Villarreal, Spain"
05df662a,2023-01-28 16:15,Girona,Barcelona,41.0,59.0,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Xavi Snow,Male,1980-01-25,"Terrassa, Spain",Desarrollo Juvenil,4-3-3,Estadi Municipal de Montilivi,13402.0,"Girona, Spain",Alejandro Muñíz,Ignacio Alonso,Fabián Blanco,David Cambronero,José Luis Munuera,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Girona, Spain","Barcelona, Spain"
05e737a4,2021-10-03 17:15,Las Palmas,Cartagena,57.0,43.0,Pepe Mel,Male,1963-02-28,"Madrid, Spain",Defensivo,4-4-2,Luis Carrión,Male,1978-07-26,"Barcelona, Spain",Pragmático,4-4-2,Estadio de Gran Canaria,11873.0,"Las Palmas de Gran Canaria, Spain",Oliver De La Fuente,Daniel Pescador,Samuel García,Francisco Sáez Vital,Dámaso Arcediano,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,"Las Palmas de Gran Canaria, Spain","Cartagena, Spain"
06038236,2021-12-31 16:15,Eibar,Real Sociedad B,56.0,44.0,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Xabi Alonso,Male,1981-11-25,"Tolosa, Spain",Táctico,4-2-3-1,Estadio Municipal de Ipurúa,4105.0,"Eibar, Spain",Oliver De La Fuente,Daniel Pescador,Francisco García,José Pardeiro,Dámaso Arcediano,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Eibar, Spain","San Sebastián, Spain"
060d550f,2021-10-21 18:45,Almería,Real Sociedad B,52.0,48.0,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Xabi Alonso,Male,1981-11-25,"Tolosa, Spain",Táctico,4-2-3-1,Estadio de los Juegos Mediterráneos,7697.0,"Almería, Spain",Javier Villanueva,Enrique Ramos,Ricardo Landrove,Sergio Escriche,Rafael Sánchez,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Almería, Spain","San Sebastián, Spain"
06120109,2024-01-27 18:30,Barcelona,Villarreal,70.0,30.0,Xavi Snow,Male,1980-01-25,"Terrassa, Spain",Desarrollo Juvenil,4-3-3,Marcelino Snow,Male,1965-08-14,"Villaviciosa, Spain",Ofensivo,4-4-2,Estadi Olímpic Lluís Companys,46229.0,"Barcelona, Spain",José Luis Munuera,Iñigo Prieto,Antonio Martínez,Manuel Camacho,Santiago Jaime,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Barcelona, Spain","Villarreal, Spain"
064afba2,2023-12-03 18:30,CD Mirandés,Racing Sant,52.0,48.0,Alessio Lisci,Male,1974-11-24,"Livorno, Italia",Táctico,4-2-3-1,José Alberto López,Male,1983-08-17,"Oviedo, Spain",Pragmático,4-4-2,Estadio Municipal de Anduva,3527.0,"Miranda de Ebro, Spain",Rubén Ávalos,Brian Valencia,Fernando Estela,Alonso De Ena Wolf,David Gálvez,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Miranda de Ebro, Spain","Santander, Spain"
0665a24f,2022-10-02 21:00,Real Madrid,Osasuna,64.0,36.0,Carlo Ancelotti,Male,1959-06-10,"Reggiolo, Italia",Táctico,4-4-2,Jagoba Arrasate,Male,1978-03-12,"Berriatua, Spain",Ofensivo,4-3-3,Estadio Santiago Bernabéu,55410.0,"Madrid, Spain",Guillermo Cuadra,Diego Barbero,Fernando Tresaco Escabosa,Luis Bestard Servera,Xavi Estrada,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,"Madrid, Spain","Pamplona, Spain"
06721bb2,2024-01-19 21:00,Alavés,Cádiz,49.0,51.0,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,Sergio Snow,Male,1975-03-10,"Oviedo, Spain",Pragmático,4-2-3-1,Estadio de Mendizorroza,15838.0,"Vitoria-Gasteiz, Spain",Alejandro Muñíz,Eliana Fernández,Fabián Blanco,Jaime Ruiz,Valentín Pizarro,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Vitoria-Gasteiz, Spain","Cádiz, Spain"
0676697b,2022-05-01 14:00,Elche,Osasuna,57.0,43.0,Francisco Snow,Male,1979-10-06,"Salamanca, Spain",Táctico,4-4-2,Jagoba Arrasate,Male,1978-03-12,"Berriatua, Spain",Ofensivo,4-3-3,Estadio Manuel Martínez Valero,16305.0,"Elche, Spain",Carlos del Cerro,Juan Carlos Yuste,Gonzalo García,Víctor Pérez,Guillermo Cuadra,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Elche, Spain","Pamplona, Spain"
0681349c,2023-01-30 21:00,Villarreal,Rayo Vallecano,62.0,38.0,Quique Setién,Male,1958-09-27,"Santander, Spain",Táctico,4-3-3,Andoni Iraola,Male,1982-06-22,"Getxo, Spain",Ofensivo,4-3-3,Estadio de la Cerámica,14378.0,"Villarreal, Spain",Juan Pulido,José Escuela,Eliana Fernández,Antonio Soláns,Xavi Estrada,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Villarreal, Spain","Madrid, Spain"
06840a85,2023-04-26 22:00,Rayo Vallecano,Barcelona,40.0,60.0,Andoni Iraola,Male,1982-06-22,"Getxo, Spain",Ofensivo,4-3-3,Xavi Snow,Male,1980-01-25,"Terrassa, Spain",Desarrollo Juvenil,4-3-3,Estadio del Rayo Vallecano,13657.0,"Madrid, Spain",Jesús Gil,Ángel Nevado,Javier Martínez,Aimar Velasco,José González,La Liga,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Madrid, Spain","Barcelona, Spain"
068d3cc4,2022-12-03 16:00,Athletic Club,Madrid CFF,55.0,45.0,Iraia Iturregi,Female,1976-07-24,"Bilbao, Spain",Táctico,4-3-3,María Pry,Female,1985-07-02,"San Sebastián, Spain",Desarrollo Juvenil,4-2-3-1,Estadio Santa María de Lezama,,"Bilbao, Spain",Xiomara Díaz García,Sandro Silva,Ruben Schaken,Josefa Sánchez Gómez,,Liga F,Female,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,,"Bilbao, Spain","San Sebastián de los Reyes, Spain"
0691278f,2023-04-16 14:00,Girona,Elche,49.0,51.0,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Sebastián Becaccece,Male,1981-01-01,"Rosario, Argentina",Táctico,4-3-3,Estadi Municipal de Montilivi,11114.0,"Girona, Spain",Jorge Figueroa,Álvaro Carreño,Aitor Villate,Antonio Soláns,José Sánchez,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Girona, Spain","Elche, Spain"
069f9f40,2022-10-01 18:30,Sevilla,Atlético Madrid,60.0,40.0,Lopetegui Snow,Male,1966-08-28,"Asteasu, Spain",Táctico,4-3-3,Diego Simeone,Male,1970-04-28,"Buenos Aires, Argentina",Defensivo,4-4-2,Estadio Ramón Sánchez Pizjuán,37754.0,"Sevilla, Spain",Ricardo de Burgos,Roberto Díaz Pérez,Jon Núnez,Aimar Velasco,José González,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Sevilla, Spain","Madrid, Spain"
06a11cca,2024-01-28 12:00,Levante,Granada,66.0,34.0,José Luis Sánchez Vera,Male,1958-08-04,"Madrid, Spain",Táctico,4-2-3-1,Roger Lamesa Grau,Male,1982-06-05,"Barcelona, Spain",Ofensivo,4-3-3,Ciudad Deportiva de Buñol - Campo 1,,"Buñol, Spain",Elena Peláez Arnillas,,,Alba Arija Asín,,Liga F,Female,2023-2024,AFC Master Referee Certification,,,CONMEBOL Advanced Referee Accreditation,,"Valencia, Spain","Granada, Spain"
06b2071d,2023-02-05 14:00,Villarreal B,Granada,59.0,41.0,Miguel Álvarez,Male,1964-11-15,"Castro Urdiales, Spain",Desarrollo Juvenil,4-3-3,Paco López,Male,1967-06-01,"Silla, Spain",Ofensivo,4-3-3,Estadio de la Cerámica,2255.0,"Villarreal, Spain",Raúl González,Francisco Arencibia,Christian Valverde,Gonzalo Romero,David Gálvez,Segunda División,Male,2022-2023,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Villarreal, Spain","Granada, Spain"
06b91709,2022-10-16 21:00,Cartagena,Ibiza,56.0,44.0,Luis Carrión,Male,1978-07-26,"Barcelona, Spain",Pragmático,4-4-2,Javier Baraja,Male,1978-07-12,"San Sebastián, Spain",Ofensivo,4-3-3,Estadio Municipal Cartagonova,7260.0,"Cartagena, Spain",Dámaso Arcediano,Marcos Cerdán Aguilar,Adrián Díaz,José Antonio Sánchez,David Pérez,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Cartagena, Spain","Ibiza, Spain"
06bb7e90,2023-12-09 14:00,Alavés,Las Palmas,41.0,59.0,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,García Pimienta,Male,1974-08-01,"Barcelona, Spain",Desarrollo Juvenil,4-3-3,Estadio de Mendizorroza,15971.0,"Vitoria-Gasteiz, Spain",José Luis Munuera,Iñigo Prieto,Antonio Martínez,Armando Ramo Andrés,Valentín Pizarro,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Vitoria-Gasteiz, Spain","Las Palmas de Gran Canaria, Spain"
06c5585c,2021-11-07 14:00,Alcorcón,Amorebieta,61.0,39.0,Fran Fernández,Male,1981-03-03,"Salamanca, Spain",Defensivo,4-4-2,Íñigo Vélez,Male,1988-03-14,"Getxo, Spain",Desarrollo Juvenil,4-3-3,Estadio Santo Domingo,1147.0,"Alcorcón, Spain",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Germán Cid Camacho,David Pérez,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Alcorcón, Spain","Amorebieta-Etxano, Spain"
06cd78cc,2022-03-12 18:15,Almería,Lugo,63.0,37.0,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Estadio de los Juegos Mediterráneos,10053.0,"Almería, Spain",Juan Pulido,Francisco Arencibia,Josep Bordoy,Manuel Orellana,David Gálvez,Segunda División,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Almería, Spain","Lugo, Spain"
06e76166,2023-11-18 18:30,Eibar,Sporting Huelva,53.0,47.0,Yerai Martín,Male,1983-09-19,"Las Palmas de Gran Canaria, Spain",Pragmático,4-3-3,Antonio Toledo,Male,1984-08-27,"Valencia, Spain",Defensivo,4-2-3-1,Estadio Municipal de Ipurúa,,"Eibar, Spain",Alicia Espinosa Ríos,,,Patricia Gómez Gómez,,Liga F,Female,2023-2024,AFC Master Referee Certification,,,AFC Master Referee Certification,,"Eibar, Spain","Huelva, Spain"
070ee4fe,2021-10-02 21:00,Alcorcón,Real Sociedad B,63.0,37.0,Jorge Romero,Male,1976-08-11,"Zaragoza, Spain",Táctico,4-2-3-1,Xabi Alonso,Male,1981-11-25,"Tolosa, Spain",Táctico,4-2-3-1,Estadio Santo Domingo,1357.0,"Alcorcón, Spain",Rafael Sánchez,Sergi López,Javier Garrido Concha,Rubén Ruipérez,Daniel Ocón,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Alcorcón, Spain","San Sebastián, Spain"
0716e464,2023-10-28 18:30,Sporting Gijón,Espanyol,39.0,61.0,Miguel Ángel Ramírez,Male,1984-07-10,"Las Palmas de Gran Canaria, Spain",Ofensivo,4-3-3,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,Estadio Municipal El Molinón,19951.0,"Gijón, Spain",Adrián Cordero,Gonzalo López,Ion Rodríguez Portela,Holgueras Castellanos,Gorka Sagues,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,"Gijón, Spain","Barcelona, Spain"
071d7cee,2022-01-30 14:00,Leganés,Alcorcón,60.0,40.0,Mehdi Nafti,Male,1978-11-28,"Marseille, Francia",Táctico,4-2-3-1,Fran Fernández,Male,1981-03-03,"Salamanca, Spain",Defensivo,4-4-2,Estadio Municipal de Butarque,7341.0,"Leganés, Spain",Iosu Galech,Álvaro Granel,Ion Rodríguez Portela,Andrés Fuentes,Aitor Gorostegui,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Leganés, Spain","Alcorcón, Spain"
073803fe,2022-10-15 18:30,Huesca,Racing Sant,58.0,42.0,Cuco Ziganda,Male,1966-10-01,"Larraintzar, Spain",Defensivo,4-4-2,Guillermo Fernández,Male,1982-07-10,"Madrid, Spain",Pragmático,4-4-2,Estadio El Alcoraz,6424.0,"Huesca, Spain",Francisco Hernández,Judit Romano,Álvaro González Narváez,Gonzalo Romero,Gorka Sagues,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Huesca, Spain","Santander, Spain"
075083bd,2023-08-11 19:00,Amorebieta,Levante,42.0,58.0,Haritz Mújika,Male,1983-02-28,"Zarautz, Spain",Táctico,4-2-3-1,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Instalaciones de Lezama Campo 2,1297.0,"Lezama, Spain",Dámaso Arcediano,Marcos Cerdán Aguilar,Adrián Díaz,Imanol Irurtzun Artola,José López,Segunda División,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Amorebieta-Etxano, Spain","Valencia, Spain"
07575f78,2023-11-12 21:00,Eibar,Albacete,57.0,43.0,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Estadio Municipal de Ipurúa,4543.0,"Eibar, Spain",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Alejandro Morilla,Iosu Galech,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Eibar, Spain","Albacete, Spain"
075bb9fd,2023-03-13 21:00,Racing Sant,Huesca,64.0,36.0,José Alberto López,Male,1983-08-17,"Oviedo, Spain",Pragmático,4-4-2,Cuco Ziganda,Male,1966-10-01,"Larraintzar, Spain",Defensivo,4-4-2,Campos de Sport de El Sardinero,9955.0,"Santander, Spain",David Gálvez,Guillermo Santiago,David Bernal Martín,Miguel González,David Pérez,Segunda División,Male,2022-2023,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Santander, Spain","Huesca, Spain"
07690430,2022-01-19 21:30,Valencia,Sevilla,33.0,67.0,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,Lopetegui Snow,Male,1966-08-28,"Asteasu, Spain",Táctico,4-3-3,Estadio de Mestalla,26049.0,"Valencia, Spain",César Soto,Roberto Alonso,Juan López,José Martínez,Xavi Estrada,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Valencia, Spain","Sevilla, Spain"
07873dc8,2022-02-12 16:15,Villarreal,Real Madrid,44.0,56.0,Unai Emery,Male,1971-11-03,"Hondarribia, Spain",Pragmático,4-2-3-1,Carlo Ancelotti,Male,1959-06-10,"Reggiolo, Italia",Táctico,4-4-2,Estadio de la Cerámica,17894.0,"Villarreal, Spain",José Sánchez,Raúl Cabañero,José Gallego,Alonso De Ena Wolf,Ignacio Iglesias,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Villarreal, Spain","Madrid, Spain"
