id,cost,exclusive,PlacementDate,placement_type,type_description,ads,building,programme,post
15,115500,2022-01-14 13:06:38,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,8040,,,12620
15,115500,2022-01-14 13:06:38,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,9315,,Valencia TV - Sunday Magazine,12938
15,115500,2022-01-14 13:06:38,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,6310,Huesca - PitchSide Pro Shop,EquestrianRide FM - Happy Hour Hits,15058
15,115500,2022-01-14 13:06:38,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,4844,,DeporteFM - Twilight Tunes,20459
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,9429,Girona - Referee's Choice Sports,EconomyInsights TV - Sports Center,12556
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,4315,,SocialIssues TV - Travel Magazine,
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,3343,,AtletismoVision - Magazine Showcase,20264
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,3356,Racing Sant - GoalLine Gear,,19156
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,6591,,BreakingNow TV - Feature Report,20786
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,2549,Madrid CFF - NetBound Sports,Galicia Radio Viva - Funky Fusion,15719
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,10697,Sporting Gijón - Striker's Style Outlet,Barcelona Channel - Weekend Magazine,14743
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,9087,,,12510
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,10698,,,15787
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,10529,Mallorca - PitchPerfect Provisions,,16839
16,311500,2021-01-07 19:28:30,1,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,6566,Girona - GoalLine Gear,NoticiasFM - Happy Hour Hits,18456
17,240000,2022-04-18 16:04:33,1,Affiliate Marketing,Earning a commission for promoting another company's products or services.,1423,Real Madrid - Referee's Choice Sports,,16464
17,240000,2022-04-18 16:04:33,1,Affiliate Marketing,Earning a commission for promoting another company's products or services.,10420,,NoticiasVision - Breaking News,12948
17,240000,2022-04-18 16:04:33,1,Affiliate Marketing,Earning a commission for promoting another company's products or services.,7149,,AireAventura Radio - Evening Echoes,17949
17,240000,2022-04-18 16:04:33,1,Affiliate Marketing,Earning a commission for promoting another company's products or services.,5240,,SportsVision - Sports Buzz,12772
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,6897,,Extremadura TV - Weekend Magazine,21448
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,1230,Eldense - KickOff Kits,,
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,9765,Villarreal B - Striker's Style Outlet,,17176
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,1114,,Iberia News Channel - Sports Buzz,
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,2588,Real Madrid - TurfTrends Emporium,,17670
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,5680,Real Sociedad - PitchPerfect Provisions,,
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,10375,Tenerife - PitchPerfect Provisions,UltraRunning TV - Sports Express,12976
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,2597,Real Sociedad - TurfTrends Emporium,,20852
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,10588,,,15031
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,4373,Málaga - SoccerSphere,,21033
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,1661,FC Andorra - PitchPerfect Provisions,,14899
18,191000,2024-06-08 18:22:21,0,Event Sponsorship,Supporting and promoting events in exchange for visibility and branding opportunities.,1402,Lugo - PitchPerfect Provisions,EscaladaExtreme FM - Weekend Vibes,
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,9920,,,
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,7528,,LocalPress FM - Rockin' Rhythms,
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,1515,,Sevilla Sonora - Evening Echoes,18387
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,6213,,,17574
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,3642,,,14924
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,1655,Huesca - Striker's Style Outlet,,
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,2066,,EnvironmentFocus FM - Funky Fusion,12719
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,2322,Zaragoza - SoccerSphere,Castilla TV - Behind the Headlines,21652
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,4528,Barcelona - Striker's Style Outlet,CrimeAlert TV - Evening Edition,13650
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,10167,Burgos - Referee's Choice Sports,,
19,306000,2022-06-05 13:41:55,1,Radio Ads,Audio ads aired on radio stations during programming or commercial breaks.,9833,Elche - TurfTrends Emporium,,16774
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,9101,Burgos - CornerKick Collections,,21451
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,4787,Alhama - TurfTrends Emporium,,19898
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,6232,Alavés - TurfTrends Emporium,Sol FM - Classic Countdown,16005
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,8008,Alcorcón - GoalLine Gear,Costa Vision - SportsZone,19916
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,5844,Tenerife - Referee's Choice Sports,,16143
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,4958,,,16879
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,6034,Real Madrid - SoccerSphere,,
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,7238,,Valencia Radio Activa - Retro Rewind,21904
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,5998,Celta Vigo - GoalLine Gear,CiclismoTV - Sports Center,15461
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,1055,,,16913
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,8820,,,21988
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,1671,Ponferradina - KickOff Kits,,14266
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,7976,Valladolid - GoalLine Gear,CazaPesca Radio - Sunday Soothing,
20,439500,2020-01-21 14:41:17,0,Native Advertising,Ads that match the form and function of the platform on which they appear.,4628,,,20837
21,88000,2021-11-13 18:20:37,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,2220,Espanyol - Striker's Style Outlet,,14120
21,88000,2021-11-13 18:20:37,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,2427,Fuenlabrada - KickOff Kits,,16006
21,88000,2021-11-13 18:20:37,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,7340,Fuenlabrada - PitchSide Pro Shop,,21335
21,88000,2021-11-13 18:20:37,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,6885,,,13747
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,8792,Las Palmas - NetBound Sports,BasketWave Radio - Weekend Vibes,19464
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,1577,,Andalucía Waves - Smooth Sounds,17477
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,5684,,BoxingArena Radio - Rockin' Rhythms,13382
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,6201,,,20820
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,7356,,,
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,1857,Levante - SoccerSphere,Andalucía Waves - Retro Rewind,18811
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,4207,UDG Tenerife - SoccerSphere,,14085
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,7216,Burgos - KickOff Kits,,15199
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,10891,Racing Sant - PitchPerfect Provisions,,21695
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,8786,,,22307
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,2052,,,
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,3183,Málaga - PitchSide Pro Shop,Rioja Vision - Prime Time News,19891
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,1584,,,16532
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,4498,Huesca - SoccerSphere,CrimeAlert TV - Sports Center,18617
22,112000,2021-11-12 20:54:04,1,Email Newsletter Sponsorship,Paid sponsorship of newsletters sent via email to a targeted audience.,4988,Levante - NetBound Sports,Asturias Vision - Magazine Showcase,
23,457000,2022-07-04 12:26:31,1,Affiliate Marketing,Earning a commission for promoting another company's products or services.,6705,,,15072
